g_id,node,chem
molecule_2989,10,C
molecule_2989,11,C
molecule_2989,12,C
molecule_2989,13,C
molecule_2989,14,C
molecule_2989,15,C
molecule_2989,16,C
molecule_2989,17,N
molecule_2989,18,H
molecule_2989,19,H
molecule_2989,20,H
molecule_2989,21,H
molecule_2989,22,H
molecule_2989,23,H
molecule_2989,24,H
molecule_2989,25,H
molecule_2989,26,H
molecule_2989,27,H
molecule_2989,28,H
molecule_2989,29,H
molecule_2989,30,H
molecule_2989,31,H
molecule_2989,32,H
molecule_4228,1,C
molecule_4228,2,C
molecule_4228,3,C
molecule_4228,4,N
molecule_4228,5,C
molecule_4228,6,C
molecule_4228,7,C
molecule_4228,8,C
molecule_4228,9,C
molecule_4228,10,N
molecule_4228,11,C
molecule_4228,12,C
molecule_4228,13,C
molecule_4228,14,C
molecule_4228,15,C
molecule_4228,16,C
molecule_4228,17,C
molecule_4228,18,Cl
molecule_4228,19,C
molecule_4228,20,Cl
molecule_4228,21,H
molecule_4228,22,H
molecule_4228,23,H
molecule_4228,24,H
molecule_4228,25,H
molecule_4228,26,H
molecule_4228,27,H
molecule_4228,28,H
molecule_4228,29,H
molecule_4228,30,H
molecule_4228,31,H
molecule_4228,32,H
molecule_4228,33,H
molecule_4228,34,H
molecule_4228,35,H
molecule_4228,36,H
molecule_4208,1,C
molecule_4208,2,C
molecule_4208,3,C
molecule_4208,4,C
molecule_4208,5,C
molecule_4208,6,C
molecule_4208,7,O
molecule_4208,8,C
molecule_4208,9,O
molecule_4208,10,C
molecule_4208,11,N
molecule_4208,12,C
molecule_4208,13,O
molecule_4208,14,C
molecule_4208,15,O
molecule_4208,16,C
molecule_4208,17,O
molecule_4208,18,C
molecule_4208,19,C
molecule_4208,20,C
molecule_4208,21,C
molecule_4208,22,C
molecule_4208,23,C
molecule_4208,24,O
molecule_4208,25,C
molecule_4208,26,O
molecule_4208,27,N
molecule_4208,28,O
molecule_4208,29,C
molecule_4208,30,C
molecule_4208,31,C
molecule_4208,32,C
molecule_4208,33,O
molecule_4208,34,Cl
molecule_4208,35,H
molecule_4208,36,H
molecule_4208,37,H
molecule_4208,38,H
molecule_4208,39,H
molecule_4208,40,H
molecule_4208,41,H
molecule_4208,42,H
molecule_4208,43,H
molecule_4208,44,H
molecule_4208,45,H
molecule_4208,46,H
molecule_4208,47,H
molecule_4208,48,H
molecule_4208,49,H
molecule_4208,50,H
molecule_4208,51,H
molecule_4208,52,H
molecule_4208,53,H
molecule_4208,54,H
molecule_4208,55,H
molecule_4208,56,H
molecule_4208,57,H
molecule_4208,58,H
molecule_4208,59,H
molecule_3578,1,C
molecule_3578,2,C
molecule_3578,3,C
molecule_3578,4,C
molecule_3578,5,C
molecule_3578,6,C
molecule_3578,7,Cl
molecule_3578,8,C
molecule_3578,9,C
molecule_3578,10,H
molecule_3578,11,H
molecule_3578,12,H
molecule_3578,13,H
molecule_3578,14,H
molecule_3578,15,H
molecule_3578,16,H
molecule_3578,17,H
molecule_3578,18,H
molecule_2802,1,C
molecule_2802,2,C
molecule_2802,3,C
molecule_2802,4,N
molecule_2802,5,C
molecule_2802,6,C
molecule_2802,7,C
molecule_2802,8,C
molecule_2802,9,C
molecule_2802,10,C
molecule_2802,11,Cl
molecule_2802,12,C
molecule_2802,13,C
molecule_2802,14,C
molecule_2802,15,C
molecule_2802,16,C
molecule_2802,17,C
molecule_2802,18,C
molecule_2802,19,C
molecule_2802,20,C
molecule_2802,21,C
molecule_2802,22,H
molecule_2802,23,H
molecule_2802,24,H
molecule_2802,25,H
molecule_2802,26,H
molecule_2802,27,H
molecule_2802,28,H
molecule_2802,29,H
molecule_2802,30,H
molecule_2802,31,H
molecule_2802,32,H
molecule_2802,33,H
molecule_2802,34,H
molecule_2802,35,H
molecule_3623,1,C
molecule_3623,2,C
molecule_3623,3,C
molecule_3623,4,C
molecule_3623,5,C
molecule_3623,6,O
molecule_3623,7,C
molecule_3623,8,C
molecule_3623,9,O
molecule_3623,10,C
molecule_3623,11,H
molecule_3623,12,H
molecule_3623,13,H
molecule_3623,14,H
molecule_3623,15,H
molecule_3623,16,H
molecule_4162,1,C
molecule_4162,2,C
molecule_4162,3,C
molecule_4162,4,O
molecule_4162,5,C
molecule_4162,6,C
molecule_4162,7,C
molecule_4162,8,C
molecule_4162,9,N
molecule_4162,10,C
molecule_4162,11,C
molecule_4162,12,C
molecule_4162,13,C
molecule_4162,14,C
molecule_4162,15,C
molecule_4162,16,C
molecule_4162,17,C
molecule_4162,18,N
molecule_4162,19,C
molecule_4162,20,C
molecule_4162,21,C
molecule_4162,22,C
molecule_4162,23,C
molecule_4162,24,C
molecule_4162,25,O
molecule_4162,26,O
molecule_4162,27,O
molecule_4162,28,O
molecule_4162,29,H
molecule_4162,30,H
molecule_4162,31,H
molecule_4162,32,H
molecule_4162,33,H
molecule_4162,34,H
molecule_4162,35,H
molecule_4162,36,H
molecule_4162,37,H
molecule_4162,38,H
molecule_4162,39,H
molecule_4162,40,H
molecule_4162,41,H
molecule_4162,42,H
molecule_4162,43,H
molecule_4162,44,H
molecule_4162,45,H
molecule_4162,46,H
molecule_4162,47,H
molecule_4162,48,H
molecule_4162,49,H
molecule_4162,50,H
molecule_4162,51,H
molecule_4162,52,H
molecule_4162,53,H
molecule_4162,54,H
molecule_4162,55,H
molecule_4162,56,H
molecule_3340,1,C
molecule_3340,2,C
molecule_3340,3,N
molecule_3340,4,C
molecule_3340,5,C
molecule_3340,6,C
molecule_3340,7,C
molecule_3340,8,H
molecule_3340,9,H
molecule_3340,10,H
molecule_3340,11,H
molecule_3340,12,H
molecule_3340,13,H
molecule_3340,14,H
molecule_3397,1,C
molecule_3397,2,C
molecule_3397,3,C
molecule_3397,4,N
molecule_3397,5,C
molecule_3397,6,C
molecule_3397,7,C
molecule_3397,8,O
molecule_3397,9,C
molecule_3397,10,C
molecule_3397,11,Cl
molecule_3397,12,C
molecule_3397,13,Cl
molecule_3397,14,H
molecule_3397,15,H
molecule_3397,16,H
molecule_3397,17,H
molecule_3397,18,H
molecule_3265,1,C
molecule_3265,2,C
molecule_3265,3,C
molecule_3265,4,N
molecule_3265,5,C
molecule_3265,6,N
molecule_3265,7,C
molecule_3265,8,C
molecule_3265,9,C
molecule_3265,10,C
molecule_3265,11,C
molecule_3265,12,N
molecule_3265,13,N
molecule_3265,14,N
molecule_3265,15,C
molecule_3265,16,C
molecule_3265,17,C
molecule_3265,18,H
molecule_3265,19,H
molecule_3265,20,H
molecule_3265,21,H
molecule_3265,22,H
molecule_3265,23,H
molecule_3265,24,H
molecule_3265,25,H
molecule_3265,26,H
molecule_3265,27,H
molecule_3265,28,H
molecule_3265,29,H
molecule_3265,30,H
molecule_3426,1,C
molecule_3426,2,C
molecule_3426,3,C
molecule_3426,4,N
molecule_3426,5,N
molecule_3426,6,O
molecule_3426,7,N
molecule_3426,8,N
molecule_3426,9,C
molecule_3426,10,C
molecule_3426,11,C
molecule_3426,12,Cl
molecule_3426,13,N
molecule_3426,14,N
molecule_3426,15,N
molecule_3426,16,Cl
molecule_3426,17,H
molecule_3426,18,H
molecule_3426,19,H
molecule_3426,20,H
molecule_3426,21,H
molecule_3426,22,H
molecule_3426,23,H
molecule_3426,24,H
molecule_3426,25,H
molecule_3956,1,C
molecule_3956,2,C
molecule_3956,3,Br
molecule_3956,4,Br
molecule_3956,5,H
molecule_3956,6,H
molecule_4156,1,C
molecule_4156,2,C
molecule_4156,3,C
molecule_4156,4,N
molecule_4156,5,H
molecule_4156,6,H
molecule_4156,7,H
molecule_2852,1,C
molecule_2852,2,C
molecule_2852,3,C
molecule_2852,4,C
molecule_2852,5,C
molecule_2852,6,C
molecule_2852,7,O
molecule_2852,8,O
molecule_2852,9,C
molecule_2852,10,N
molecule_2852,11,O
molecule_2852,12,O
molecule_2852,13,H
molecule_2852,14,H
molecule_2852,15,H
molecule_2852,16,H
molecule_2852,17,H
molecule_3425,1,C
molecule_3425,2,C
molecule_3425,3,C
molecule_3425,4,C
molecule_3425,5,N
molecule_3425,6,C
molecule_3425,7,C
molecule_3425,8,C
molecule_3425,9,C
molecule_3425,10,C
molecule_3425,11,C
molecule_3425,12,O
molecule_3425,13,O
molecule_3425,14,H
molecule_3425,15,H
molecule_3425,16,H
molecule_3425,17,H
molecule_3425,18,H
molecule_3425,19,H
molecule_3425,20,H
molecule_3425,21,H
molecule_3425,22,H
molecule_3504,1,C
molecule_3504,2,C
molecule_3504,3,C
molecule_3504,4,C
molecule_3504,5,C
molecule_3504,6,C
molecule_3504,7,C
molecule_3504,8,O
molecule_3504,9,C
molecule_3504,10,Br
molecule_3504,11,Br
molecule_3504,12,H
molecule_3504,13,H
molecule_3504,14,H
molecule_3504,15,H
molecule_3504,16,H
molecule_3504,17,H
molecule_3175,1,C
molecule_3175,2,C
molecule_3175,3,C
molecule_3175,4,C
molecule_3175,5,N
molecule_3175,6,C
molecule_3175,7,C
molecule_3175,8,C
molecule_3175,9,C
molecule_3175,10,N
molecule_3175,11,C
molecule_3175,12,O
molecule_3175,13,C
molecule_3175,14,C
molecule_3175,15,C
molecule_3175,16,C
molecule_3175,17,C
molecule_3175,18,N
molecule_3175,19,C
molecule_3175,20,C
molecule_3175,21,O
molecule_3175,22,O
molecule_3175,23,C
molecule_3175,24,H
molecule_3175,25,H
molecule_3175,26,H
molecule_3175,27,H
molecule_3175,28,H
molecule_3175,29,H
molecule_3175,30,H
molecule_3175,31,H
molecule_3175,32,H
molecule_3175,33,H
molecule_3175,34,H
molecule_3175,35,H
molecule_3175,36,H
molecule_4302,1,C
molecule_4302,2,C
molecule_4302,3,C
molecule_4302,4,C
molecule_4302,5,N
molecule_4302,6,C
molecule_4302,7,C
molecule_4302,8,O
molecule_4302,9,O
molecule_4302,10,C
molecule_4302,11,C
molecule_4302,12,N
molecule_4302,13,C
molecule_4302,14,O
molecule_4302,15,O
molecule_4302,16,O
molecule_4302,17,H
molecule_4302,18,H
molecule_4302,19,H
molecule_4302,20,H
molecule_4302,21,H
molecule_4302,22,H
molecule_4302,23,H
molecule_4302,24,H
molecule_4302,25,H
molecule_4302,26,H
molecule_3540,1,C
molecule_3540,2,N
molecule_3540,3,C
molecule_3540,4,C
molecule_3540,5,O
molecule_3540,6,O
molecule_3540,7,C
molecule_3540,8,C
molecule_3540,9,N
molecule_3540,10,O
molecule_3540,11,H
molecule_3540,12,H
molecule_3540,13,H
molecule_3540,14,H
molecule_3741,1,C
molecule_3741,2,C
molecule_3741,3,O
molecule_3741,4,O
molecule_3741,5,C
molecule_3741,6,N
molecule_3741,7,O
molecule_3741,8,H
molecule_3741,9,H
molecule_3741,10,H
molecule_3741,11,H
molecule_3741,12,H
molecule_2779,1,C
molecule_2779,2,C
molecule_2779,3,C
molecule_2779,4,N
molecule_2779,5,C
molecule_2779,6,C
molecule_2779,7,O
molecule_2779,8,O
molecule_2779,9,C
molecule_2779,10,C
molecule_2779,11,C
molecule_2779,12,O
molecule_2779,13,H
molecule_2779,14,H
molecule_2779,15,H
molecule_2779,16,H
molecule_2779,17,H
molecule_2779,18,H
molecule_2779,19,H
molecule_2779,20,H
molecule_2779,21,H
molecule_3477,1,C
molecule_3477,2,C
molecule_3477,3,C
molecule_3477,4,C
molecule_3477,5,O
molecule_3477,6,C
molecule_3477,7,C
molecule_3477,8,O
molecule_3477,9,O
molecule_3477,10,C
molecule_3477,11,O
molecule_3477,12,O
molecule_3477,13,O
molecule_3477,14,O
molecule_3477,15,C
molecule_3477,16,C
molecule_3477,17,O
molecule_3477,18,C
molecule_3477,19,C
molecule_3477,20,C
molecule_3477,21,C
molecule_3477,22,C
molecule_3477,23,C
molecule_3477,24,C
molecule_3477,25,C
molecule_3477,26,C
molecule_3477,27,C
molecule_3477,28,C
molecule_3477,29,H
molecule_3477,30,H
molecule_3477,31,H
molecule_3477,32,H
molecule_3477,33,H
molecule_3477,34,H
molecule_3477,35,H
molecule_3477,36,H
molecule_3477,37,H
molecule_3477,38,H
molecule_3477,39,H
molecule_3477,40,H
molecule_3477,41,H
molecule_3477,42,H
molecule_3477,43,H
molecule_3477,44,H
molecule_3477,45,H
molecule_3477,46,H
molecule_3477,47,H
molecule_3477,48,H
molecule_3477,49,H
molecule_3477,50,H
molecule_3477,51,H
molecule_3477,52,H
molecule_3477,53,H
molecule_3477,54,H
molecule_3477,55,H
molecule_3477,56,H
molecule_3477,57,H
molecule_3477,58,H
molecule_3477,59,H
molecule_3477,60,H
molecule_3477,61,H
molecule_3477,62,H
molecule_3835,1,C
molecule_3835,2,C
molecule_3835,3,N
molecule_3835,4,C
molecule_3835,5,N
molecule_3835,6,C
molecule_3835,7,C
molecule_3835,8,C
molecule_3835,9,C
molecule_3835,10,C
molecule_3835,11,C
molecule_3835,12,C
molecule_3835,13,N
molecule_3835,14,C
molecule_3835,15,C
molecule_3835,16,C
molecule_3835,17,C
molecule_3835,18,C
molecule_3835,19,C
molecule_3835,20,H
molecule_3835,21,H
molecule_3835,22,H
molecule_3835,23,H
molecule_3835,24,H
molecule_3835,25,H
molecule_3835,26,H
molecule_3835,27,H
molecule_3835,28,H
molecule_3835,29,H
molecule_3835,30,H
molecule_3835,31,H
molecule_3835,32,H
molecule_3835,33,H
molecule_3835,34,H
molecule_3743,1,C
molecule_3743,2,C
molecule_3743,3,C
molecule_3743,4,N
molecule_3743,5,C
molecule_3743,6,N
molecule_3743,7,N
molecule_3743,8,C
molecule_3743,9,C
molecule_3743,10,C
molecule_3743,11,N
molecule_3743,12,C
molecule_3743,13,C
molecule_3743,14,N
molecule_3743,15,C
molecule_3743,16,C
molecule_3743,17,O
molecule_3743,18,H
molecule_3743,19,H
molecule_3743,20,H
molecule_3743,21,H
molecule_3743,22,H
molecule_3743,23,H
molecule_3743,24,H
molecule_3743,25,H
molecule_3743,26,H
molecule_3743,27,H
molecule_3743,28,H
molecule_2893,1,C
molecule_2893,2,C
molecule_2893,3,C
molecule_2893,4,Br
molecule_2893,5,H
molecule_2893,6,H
molecule_2893,7,H
molecule_2893,8,H
molecule_2893,9,H
molecule_2893,10,H
molecule_2893,11,H
molecule_3903,1,C
molecule_3903,2,C
molecule_3903,3,C
molecule_3903,4,N
molecule_3903,5,C
molecule_3903,6,C
molecule_3903,7,C
molecule_3903,8,C
molecule_3903,9,C
molecule_3903,10,C
molecule_3903,11,N
molecule_3903,12,C
molecule_3903,13,N
molecule_3903,14,O
molecule_3903,15,C
molecule_3903,16,C
molecule_3903,17,C
molecule_3903,18,C
molecule_3903,19,C
molecule_3903,20,C
molecule_3903,21,N
molecule_3903,22,C
molecule_3903,23,C
molecule_3903,24,H
molecule_3903,25,H
molecule_3903,26,H
molecule_3903,27,H
molecule_3903,28,H
molecule_3903,29,H
molecule_3903,30,H
molecule_3903,31,H
molecule_3903,32,H
molecule_3903,33,H
molecule_3903,34,H
molecule_3903,35,H
molecule_3903,36,H
molecule_3903,37,H
molecule_3903,38,H
molecule_3903,39,H
molecule_3903,40,H
molecule_3903,41,H
molecule_3903,42,H
molecule_3903,43,H
molecule_3838,1,C
molecule_3838,2,C
molecule_3838,3,C
molecule_3838,4,O
molecule_3838,5,C
molecule_3838,6,N
molecule_3838,7,C
molecule_3838,8,C
molecule_3838,9,C
molecule_3838,10,C
molecule_3838,11,C
molecule_3838,12,H
molecule_3838,13,H
molecule_3838,14,H
molecule_3838,15,H
molecule_3838,16,H
molecule_3838,17,H
molecule_3838,18,H
molecule_3548,1,C
molecule_3548,2,C
molecule_3548,3,C
molecule_3548,4,N
molecule_3548,5,C
molecule_3548,6,C
molecule_3548,7,C
molecule_3548,8,C
molecule_3548,9,C
molecule_3548,10,C
molecule_3548,11,C
molecule_3548,12,C
molecule_3548,13,C
molecule_3548,14,C
molecule_3548,15,C
molecule_3548,16,O
molecule_3548,17,C
molecule_3548,18,C
molecule_3548,19,C
molecule_3548,20,O
molecule_3548,21,C
molecule_3548,22,O
molecule_3548,23,O
molecule_3548,24,C
molecule_3548,25,O
molecule_3548,26,C
molecule_3548,27,C
molecule_3548,28,H
molecule_3548,29,H
molecule_3548,30,H
molecule_3548,31,H
molecule_3548,32,H
molecule_3548,33,H
molecule_3548,34,H
molecule_3548,35,H
molecule_3548,36,H
molecule_3548,37,H
molecule_3548,38,H
molecule_3548,39,H
molecule_3548,40,H
molecule_3548,41,H
molecule_3548,42,H
molecule_3548,43,H
molecule_3548,44,H
molecule_4193,1,C
molecule_4193,2,C
molecule_4193,3,S
molecule_4193,4,C
molecule_4193,5,N
molecule_4193,6,C
molecule_4193,7,C
molecule_4193,8,C
molecule_4193,9,C
molecule_4193,10,C
molecule_4193,11,N
molecule_4193,12,N
molecule_4193,13,Cl
molecule_4193,14,H
molecule_4193,15,H
molecule_4193,16,H
molecule_4193,17,H
molecule_4193,18,H
molecule_4193,19,H
molecule_4193,20,H
molecule_4193,21,H
molecule_4193,22,H
molecule_4193,23,H
molecule_3155,1,C
molecule_3155,2,C
molecule_3155,3,C
molecule_3155,4,C
molecule_3155,5,C
molecule_3155,6,C
molecule_3155,7,C
molecule_3155,8,C
molecule_3155,9,C
molecule_3155,10,C
molecule_3155,11,C
molecule_3155,12,C
molecule_3155,13,C
molecule_3155,14,C
molecule_3155,15,C
molecule_3155,16,H
molecule_3155,17,H
molecule_3155,18,H
molecule_3155,19,H
molecule_3155,20,H
molecule_3155,21,H
molecule_3155,22,H
molecule_3155,23,H
molecule_3155,24,H
molecule_3155,25,H
molecule_3653,1,O
molecule_3653,2,C
molecule_3653,3,C
molecule_3653,4,C
molecule_3653,5,C
molecule_3653,6,C
molecule_3653,7,O
molecule_3653,8,C
molecule_3653,9,C
molecule_3653,10,C
molecule_3653,11,C
molecule_3653,12,H
molecule_3653,13,H
molecule_3653,14,H
molecule_3653,15,H
molecule_3653,16,H
molecule_3653,17,H
molecule_3653,18,H
molecule_3653,19,H
molecule_3653,20,H
molecule_3653,21,H
molecule_4103,1,C
molecule_4103,2,C
molecule_4103,3,C
molecule_4103,4,C
molecule_4103,5,C
molecule_4103,6,C
molecule_4103,7,C
molecule_4103,8,C
molecule_4103,9,C
molecule_4103,10,C
molecule_4103,11,O
molecule_4103,12,C
molecule_4103,13,C
molecule_4103,14,O
molecule_4103,15,C
molecule_4103,16,C
molecule_4103,17,C
molecule_4103,18,O
molecule_4103,19,C
molecule_4103,20,O
molecule_4103,21,O
molecule_4103,22,O
molecule_4103,23,H
molecule_4103,24,H
molecule_4103,25,H
molecule_4103,26,H
molecule_4103,27,H
molecule_4103,28,H
molecule_4103,29,H
molecule_4103,30,H
molecule_4103,31,H
molecule_4103,32,H
molecule_4103,33,H
molecule_4103,34,H
molecule_4103,35,H
molecule_4103,36,H
molecule_4316,1,C
molecule_4316,2,C
molecule_4316,3,C
molecule_4316,4,C
molecule_4316,5,C
molecule_4316,6,C
molecule_4316,7,C
molecule_4316,8,O
molecule_4316,9,C
molecule_4316,10,O
molecule_4316,11,C
molecule_4316,12,C
molecule_4316,13,C
molecule_4316,14,C
molecule_4316,15,C
molecule_4316,16,C
molecule_4316,17,O
molecule_4316,18,O
molecule_4316,19,O
molecule_4316,20,C
molecule_4316,21,C
molecule_4316,22,O
molecule_4316,23,C
molecule_4316,24,O
molecule_4316,25,C
molecule_4316,26,C
molecule_4316,27,C
molecule_4316,28,O
molecule_4316,29,C
molecule_4316,30,C
molecule_4316,31,C
molecule_4316,32,C
molecule_4316,33,C
molecule_4316,34,N
molecule_4316,35,C
molecule_4316,36,C
molecule_4316,37,O
molecule_4316,38,C
molecule_4316,39,O
molecule_4316,40,O
molecule_4316,41,C
molecule_4316,42,C
molecule_4316,43,H
molecule_4316,44,H
molecule_4316,45,H
molecule_4316,46,H
molecule_4316,47,H
molecule_4316,48,H
molecule_4316,49,H
molecule_4316,50,H
molecule_4316,51,H
molecule_4316,52,H
molecule_4316,53,H
molecule_4316,54,H
molecule_4316,55,H
molecule_4316,56,H
molecule_4316,57,H
molecule_4316,58,H
molecule_4316,59,H
molecule_4316,60,H
molecule_4316,61,H
molecule_4316,62,H
molecule_4316,63,H
molecule_4316,64,H
molecule_4316,65,H
molecule_4316,66,H
molecule_4316,67,H
molecule_4316,68,H
molecule_4316,69,H
molecule_4316,70,H
molecule_4316,71,H
molecule_4316,72,H
molecule_4316,73,H
molecule_4316,74,H
molecule_4316,75,H
molecule_4316,76,H
molecule_4316,77,H
molecule_3433,1,C
molecule_3433,2,C
molecule_3433,3,C
molecule_3433,4,O
molecule_3433,5,C
molecule_3433,6,Cl
molecule_3433,7,C
molecule_3433,8,C
molecule_3433,9,C
molecule_3433,10,C
molecule_3433,11,Cl
molecule_3433,12,O
molecule_3433,13,O
molecule_3433,14,C
molecule_3433,15,C
molecule_3433,16,C
molecule_3433,17,N
molecule_3433,18,H
molecule_3433,19,H
molecule_3433,20,H
molecule_3433,21,H
molecule_3433,22,H
molecule_3433,23,H
molecule_3433,24,H
molecule_3433,25,H
molecule_3433,26,H
molecule_3433,27,H
molecule_3433,28,H
molecule_3433,29,H
molecule_3433,30,H
molecule_3433,31,H
molecule_3433,32,H
molecule_3094,1,C
molecule_3094,2,C
molecule_3094,3,C
molecule_3094,4,C
molecule_3094,5,N
molecule_3094,6,N
molecule_3094,7,N
molecule_3094,8,N
molecule_3094,9,C
molecule_3094,10,C
molecule_3094,11,C
molecule_3094,12,N
molecule_3094,13,O
molecule_3094,14,C
molecule_3094,15,N
molecule_3094,16,C
molecule_3094,17,O
molecule_3094,18,Cl
molecule_3094,19,H
molecule_3094,20,H
molecule_3094,21,H
molecule_3094,22,H
molecule_3094,23,H
molecule_3094,24,H
molecule_3094,25,H
molecule_3094,26,H
molecule_3094,27,H
molecule_3094,28,H
molecule_3094,29,H
molecule_3094,30,H
molecule_3094,31,H
molecule_3023,1,C
molecule_3023,2,C
molecule_3023,3,C
molecule_3023,4,N
molecule_3023,5,C
molecule_3023,6,C
molecule_3023,7,C
molecule_3023,8,C
molecule_3023,9,C
molecule_3023,10,C
molecule_3023,11,C
molecule_3023,12,C
molecule_3023,13,C
molecule_3023,14,C
molecule_3023,15,C
molecule_3023,16,C
molecule_3023,17,C
molecule_3023,18,C
molecule_3023,19,C
molecule_3023,20,H
molecule_3023,21,H
molecule_3023,22,H
molecule_3023,23,H
molecule_3023,24,H
molecule_3023,25,H
molecule_3023,26,H
molecule_3023,27,H
molecule_3023,28,H
molecule_3023,29,H
molecule_3023,30,H
molecule_3023,31,H
molecule_3023,32,H
molecule_4324,1,C
molecule_4324,2,C
molecule_4324,3,C
molecule_4324,4,O
molecule_4324,5,O
molecule_4324,6,O
molecule_4324,7,Na
molecule_4324,8,H
molecule_4324,9,H
molecule_4324,10,H
molecule_4324,11,H
molecule_4324,12,H
molecule_4324,13,H
molecule_3655,1,C
molecule_3655,2,C
molecule_3655,3,C
molecule_3655,4,C
molecule_3655,5,C
molecule_3655,6,O
molecule_3655,7,C
molecule_3655,8,C
molecule_3655,9,C
molecule_3655,10,C
molecule_3655,11,C
molecule_3655,12,O
molecule_3655,13,H
molecule_3655,14,H
molecule_3655,15,H
molecule_3655,16,H
molecule_3655,17,H
molecule_3655,18,H
molecule_3655,19,H
molecule_3655,20,H
molecule_3655,21,H
molecule_3655,22,H
molecule_3655,23,H
molecule_3655,24,H
molecule_4011,1,N
molecule_4011,2,N
molecule_4011,3,C
molecule_4011,4,C
molecule_4011,5,C
molecule_4011,6,C
molecule_4011,7,C
molecule_4011,8,C
molecule_4011,9,C
molecule_4011,10,C
molecule_4011,11,O
molecule_4011,12,C
molecule_4011,13,C
molecule_4011,14,C
molecule_4011,15,C
molecule_4011,16,C
molecule_4011,17,C
molecule_4011,18,C
molecule_4011,19,S
molecule_4011,20,C
molecule_4011,21,C
molecule_4011,22,O
molecule_4011,23,O
molecule_4011,24,O
molecule_4011,25,C
molecule_4011,26,S
molecule_4011,27,O
molecule_4011,28,O
molecule_4011,29,O
molecule_4011,30,H
molecule_4011,31,H
molecule_4011,32,H
molecule_4011,33,H
molecule_4011,34,H
molecule_4011,35,H
molecule_4011,36,H
molecule_4011,37,H
molecule_4011,38,H
molecule_4011,39,H
molecule_4011,40,H
molecule_4011,41,H
molecule_4011,42,H
molecule_4011,43,H
molecule_4011,44,H
molecule_4011,45,H
molecule_4258,1,N
molecule_4258,2,C
molecule_4258,3,C
molecule_4258,4,C
molecule_4258,5,C
molecule_4258,6,N
molecule_4258,7,O
molecule_4258,8,C
molecule_4258,9,N
molecule_4258,10,C
molecule_4258,11,C
molecule_4258,12,C
molecule_4258,13,C
molecule_4258,14,O
molecule_4258,15,N
molecule_4258,16,N
molecule_4258,17,C
molecule_4258,18,O
molecule_4258,19,C
molecule_4258,20,O
molecule_4258,21,C
molecule_4258,22,C
molecule_4258,23,C
molecule_4258,24,C
molecule_4258,25,C
