g_id,node,type,x,y
image22_9,2,endpoint,245,447
image22_9,3,intersection,277,196
image22_9,4,intersection,264,50
image22_9,5,corner,125,55
image22_9,6,corner,381,42
image6_38,0,intersection,345,259
image6_38,1,intersection,176,261
image6_38,2,corner,337,277
image6_38,3,endpoint,390,252
image6_38,4,endpoint,189,3
image6_38,5,corner,177,233
image6_38,6,corner,179,431
image6_38,7,endpoint,119,250
image6_38,8,endpoint,170,499
image6_38,9,endpoint,340,-1
image6_38,10,endpoint,344,499
image5_28,0,corner,214,224
image5_28,1,endpoint,436,-20
image5_28,2,corner,156,386
image5_28,3,corner,334,392
image5_28,4,endpoint,95,525
image5_28,5,corner,221,147
image5_28,6,intersection,324,275
image5_28,7,corner,334,103
image5_28,8,intersection,236,220
image5_28,9,corner,320,157
image5_28,10,corner,215,288
image5_28,11,corner,76,-25
image5_28,12,intersection,213,283
image5_28,13,corner,330,377
image5_28,14,corner,198,240
image5_28,15,corner,181,129
image5_28,16,intersection,312,235
image5_28,17,corner,217,347
image20_1,0,intersection,382,308
image20_1,1,corner,489,373
image20_1,2,corner,488,487
image20_1,3,circle,257,182
image20_1,4,intersection,146,364
image20_1,5,corner,135,320
image20_1,6,corner,35,369
image20_1,7,corner,31,480
image20_1,8,intersection,150,311
image20_1,9,corner,137,356
image20_1,10,intersection,392,364
image8_42,0,corner,235,128
image8_42,1,intersection,90,335
image8_42,2,endpoint,264,105
image8_42,3,intersection,284,135
image8_42,4,intersection,107,353
image8_42,5,intersection,419,350
image8_42,6,endpoint,132,402
image1_7,0,corner,437,52
image1_7,1,corner,63,408
image1_7,2,corner,89,471
image1_7,3,intersection,445,407
image1_7,4,intersection,78,413
image1_7,5,corner,60,409
image1_7,6,corner,77,54
image1_7,7,corner,445,459
image20_19,0,intersection,279,376
image20_19,1,intersection,126,368
image20_19,2,intersection,156,336
image20_19,3,corner,527,522
image20_19,4,corner,10,383
image20_19,5,intersection,409,316
image20_19,6,circle,248,183
image20_19,7,intersection,229,378
image20_19,8,corner,107,355
image20_19,9,corner,115,331
image20_19,10,intersection,410,372
image20_19,11,corner,534,378
image20_19,12,corner,-4,508
image20_19,13,corner,382,324
image14_28,0,intersection,190,321
image14_28,1,intersection,186,320
image14_28,2,endpoint,104,432
image14_28,3,endpoint,549,250
image14_28,4,endpoint,-9,276
image14_28,5,intersection,317,186
image14_28,6,endpoint,370,103
image14_28,7,intersection,315,172
image14_28,8,corner,242,170
image14_28,9,corner,262,352
image14_28,10,intersection,435,263
image14_28,11,intersection,82,262
image14_28,12,endpoint,240,352
image5_40,0,corner,437,538
image5_40,1,corner,325,148
image5_40,2,corner,87,228
image5_40,3,corner,217,156
image5_40,4,corner,221,359
image5_40,5,corner,194,233
image5_40,6,corner,343,409
image5_40,7,corner,311,366
image5_40,8,intersection,311,274
image5_40,9,corner,216,286
image5_40,10,intersection,313,233
image5_40,11,corner,163,400
image5_40,12,corner,350,123
image5_40,13,corner,81,528
image5_40,14,corner,158,115
image5_40,15,corner,196,228
image5_40,16,intersection,216,286
image5_40,17,corner,435,-18
image5_40,18,corner,83,-24
image5_40,19,corner,452,226
image5_40,20,intersection,230,235
image6_32,0,intersection,336,268
image6_32,1,intersection,183,262
image6_32,2,corner,350,264
image6_32,3,endpoint,407,245
image6_32,4,endpoint,199,-7
image6_32,5,corner,192,248
image6_32,6,corner,204,428
image6_32,7,endpoint,137,268
image6_32,8,corner,174,519
image6_32,9,endpoint,327,-4
image6_32,10,endpoint,321,522
image6_32,11,endpoint,226,524
image1_19,0,corner,77,61
image1_19,1,corner,446,392
image1_19,2,corner,81,454
image1_19,3,corner,448,458
image1_19,4,intersection,449,418
image1_19,5,corner,441,56
image1_19,6,intersection,102,394
image1_19,7,corner,78,400
image1_19,8,corner,62,431
image15_47,0,corner,454,18
image15_47,1,corner,218,107
image15_47,2,corner,406,265
image15_47,3,corner,75,261
image15_47,4,intersection,155,216
image15_47,5,corner,244,413
image15_47,6,endpoint,28,516
image15_47,7,corner,218,411
image15_47,8,corner,101,225
image15_47,9,intersection,507,260
image15_47,10,intersection,125,336
image15_47,11,intersection,323,329
image15_47,12,endpoint,-17,8
image15_47,13,endpoint,534,233
image15_47,14,corner,457,246
image15_47,15,corner,455,512
image15_47,16,corner,457,243
image15_47,17,intersection,351,225
image15_47,18,corner,319,285
image15_47,19,corner,308,215
image15_47,20,intersection,245,102
image15_47,21,corner,143,291
image15_47,22,endpoint,234,51
image20_22,0,corner,130,349
image20_22,1,corner,523,385
image20_22,2,intersection,421,393
image20_22,3,corner,513,536
image20_22,4,corner,-9,509
image20_22,5,circle,265,162
image20_22,6,intersection,401,311
image20_22,7,intersection,126,382
image20_22,8,intersection,122,311
image20_22,9,corner,-7,393
image11_38,0,endpoint,526,271
image11_38,1,intersection,279,254
image11_38,2,corner,295,243
image11_38,3,endpoint,167,314
image11_38,4,endpoint,283,324
image11_38,5,corner,341,380
image11_38,6,endpoint,-6,269
image11_38,7,endpoint,234,181
image11_38,8,corner,321,402
image11_38,9,intersection,124,265
image11_38,10,corner,131,250
image11_38,11,intersection,408,249
image11_38,12,intersection,110,256
image11_38,13,intersection,399,265
image11_38,14,intersection,193,258
image11_38,15,intersection,201,262
image11_38,16,endpoint,312,179
image11_38,17,intersection,324,266
image13_39,0,intersection,421,285
image13_39,1,endpoint,105,196
image13_39,2,endpoint,63,276
image13_39,3,corner,205,115
image13_39,4,intersection,334,288
image13_39,5,endpoint,122,117
image13_39,6,intersection,292,193
image13_39,7,endpoint,85,342
image13_39,8,corner,278,359
image13_39,9,corner,328,197
image13_39,10,endpoint,455,285
image3_23,0,corner,63,453
image3_23,1,circle,261,327
image3_23,2,corner,474,376
image3_23,3,corner,68,373
image3_23,4,corner,466,458
image4_2,0,corner,453,448
image4_2,1,corner,55,58
image4_2,2,intersection,419,445
image4_2,3,corner,58,439
image4_2,4,corner,101,462
image4_2,5,corner,462,59
image4_2,6,corner,425,458
image4_2,7,intersection,89,435
image5_26,0,corner,222,230
image5_26,1,corner,385,49
image5_26,2,endpoint,312,356
image5_26,3,corner,145,475
image5_26,4,corner,220,185
image5_26,5,intersection,306,271
image5_26,6,corner,329,158
image5_26,7,intersection,233,242
image5_26,8,corner,293,172
image5_26,9,corner,206,299
image5_26,10,corner,118,63
image5_26,11,intersection,227,271
image5_26,12,corner,297,332
image5_26,13,corner,234,238
image5_26,14,endpoint,178,166
image5_26,15,corner,382,463
image5_26,16,intersection,301,244
image5_26,17,corner,230,320
image17_9,0,corner,452,310
image17_9,1,corner,43,219
image17_9,2,corner,454,204
image17_9,3,corner,352,301
image17_9,4,circle,394,261
image17_9,5,intersection,333,217
image17_9,6,corner,48,304
image17_9,7,intersection,343,311
image4_21,0,corner,18,469
image4_21,1,corner,499,22
image4_21,2,corner,495,476
image4_21,3,corner,445,503
image4_21,4,intersection,70,480
image4_21,5,intersection,445,481
image4_21,6,corner,21,18
image4_21,7,corner,73,501
image1_33,0,corner,4,448
image1_33,1,intersection,515,456
image1_33,2,corner,516,483
image1_33,3,corner,517,538
image1_33,4,corner,0,478
image1_33,5,corner,7,523
image1_33,6,corner,20,-23
image1_33,7,intersection,22,464
image1_33,8,corner,499,-1
image13_41,0,corner,281,372
image13_41,1,endpoint,36,284
image13_41,2,intersection,295,185
image13_41,3,corner,209,105
image13_41,4,corner,338,317
image13_41,5,endpoint,62,193
image13_41,6,corner,344,187
image13_41,7,intersection,342,295
image13_41,8,intersection,436,276
image13_41,9,endpoint,492,279
image13_41,10,endpoint,85,104
image13_41,11,endpoint,121,375
image3_4,0,circle,262,327
image3_4,1,corner,466,398
image3_4,2,corner,37,448
image3_4,3,corner,476,472
image3_4,4,corner,71,389
image7_5,0,corner,174,-6
image7_5,1,intersection,437,267
image7_5,2,corner,427,265
image7_5,3,corner,476,105
image7_5,4,corner,335,511
image7_5,5,endpoint,507,247
image7_5,6,corner,435,246
image7_5,7,corner,49,400
image17_11,0,corner,491,200
image17_11,1,intersection,359,203
image17_11,2,corner,502,306
image17_11,3,corner,25,308
image17_11,4,intersection,370,313
image17_11,5,corner,19,203
image17_11,6,circle,430,254
image19_46,0,corner,150,247
image19_46,1,corner,154,451
image19_46,2,intersection,228,229
image19_46,3,intersection,331,229
image19_46,4,corner,374,461
image19_46,5,corner,332,213
image19_46,6,corner,364,239
image19_46,7,corner,172,116
image16_17,0,corner,267,345
image16_17,1,corner,262,246
image16_17,2,corner,465,314
image16_17,3,intersection,252,274
image16_17,4,corner,354,307
image16_17,5,intersection,260,270
image16_17,6,corner,263,162
image16_17,7,corner,454,211
image16_17,8,corner,66,170
image16_17,9,corner,49,361
image16_17,10,corner,367,193
image16_17,11,intersection,346,257
image16_17,12,endpoint,295,332
image5_17,0,corner,185,111
image5_17,1,intersection,214,248
image5_17,2,corner,211,251
image5_17,3,corner,96,-2
image5_17,4,intersection,312,277
image5_17,5,intersection,317,239
image5_17,6,corner,210,150
image5_17,7,corner,349,400
image5_17,8,corner,215,354
image5_17,9,corner,94,535
image5_17,10,corner,217,288
image5_17,11,intersection,226,282
image5_17,12,corner,318,363
image5_17,13,corner,214,222
image5_17,14,corner,438,527
image5_17,15,corner,325,157
image5_17,16,corner,448,-28
image5_17,17,corner,346,120
image5_17,18,corner,168,402
image18_38,0,corner,440,308
image18_38,1,corner,443,182
image18_38,2,intersection,87,204
image18_38,3,corner,448,132
image18_38,4,corner,47,308
image18_38,5,corner,441,344
image18_38,6,corner,100,350
image18_38,7,intersection,459,288
image18_38,8,corner,453,213
image18_38,9,corner,45,200
image18_38,10,corner,439,267
image18_38,11,corner,471,288
image18_38,12,intersection,97,307
image18_38,13,corner,438,209
image18_38,14,corner,437,281
image18_38,15,corner,118,137
image18_38,16,intersection,445,190
image9_29,0,corner,124,118
image9_29,1,corner,472,475
image9_29,2,corner,458,63
image9_29,3,corner,47,48
image9_29,4,corner,49,446
image9_29,5,endpoint,390,123
image9_29,6,endpoint,130,377
image12_38,0,endpoint,468,270
image12_38,1,corner,348,175
image12_38,2,corner,360,354
image12_38,3,corner,142,158
image12_38,4,intersection,157,284
image12_38,5,corner,351,151
image12_38,6,intersection,375,259
image12_38,7,intersection,364,168
image12_38,8,endpoint,78,258
image12_38,9,corner,385,264
image12_38,10,intersection,165,350
image12_38,11,corner,365,246
image12_38,12,corner,153,354
image22_15,0,endpoint,270,476
image22_15,1,corner,378,44
image22_15,2,intersection,254,197
image22_15,3,corner,113,69
image22_15,4,intersection,266,182
image22_15,5,intersection,273,73
image6_1,0,endpoint,325,475
image6_1,1,corner,326,242
image6_1,2,endpoint,376,257
image6_1,3,endpoint,324,38
image6_1,4,endpoint,192,37
image6_1,5,endpoint,191,476
image6_1,6,corner,326,268
image6_1,7,intersection,339,255
image18_21,0,corner,473,322
image18_21,1,intersection,71,320
image18_21,2,corner,80,365
image18_21,3,corner,470,365
image18_21,4,corner,473,200
image18_21,5,corner,16,181
image18_21,6,intersection,481,306
image18_21,7,corner,473,170
image18_21,8,corner,470,129
image18_21,9,intersection,74,179
image18_21,10,corner,496,185
image18_21,11,corner,504,298
image18_21,12,corner,16,309
image18_21,13,corner,76,131
image18_21,14,intersection,483,184
image17_34,0,corner,539,200
image17_34,1,corner,-13,316
image17_34,2,intersection,360,178
image17_34,3,circle,454,251
image17_34,4,corner,538,323
image17_34,5,corner,-17,193
image17_34,6,intersection,380,324
image6_24,0,corner,338,268
image6_24,1,endpoint,329,505
image6_24,2,endpoint,195,-2
image6_24,3,endpoint,401,260
image6_24,4,endpoint,120,262
image6_24,5,corner,346,250
image6_24,6,endpoint,335,5
image6_24,7,intersection,172,272
image6_24,8,endpoint,177,516
image6_24,9,intersection,352,252
image20_39,0,intersection,443,159
image20_39,1,intersection,435,187
image20_39,2,intersection,89,231
image20_39,3,corner,110,327
image20_39,4,corner,351,310
image20_39,5,endpoint,353,45
image20_39,6,intersection,401,316
image20_39,7,corner,79,172
image20_39,8,intersection,309,366
image20_39,9,intersection,213,352
image20_39,10,corner,-17,396
image20_39,11,intersection,127,380
image20_39,12,corner,408,367
image20_39,13,endpoint,396,72
image20_39,14,corner,526,462
image20_39,15,intersection,427,368
image20_39,16,intersection,203,346
image20_39,17,intersection,105,229
image20_39,18,intersection,298,376
image20_39,19,corner,-9,506
image20_39,20,corner,532,518
image20_39,21,corner,104,108
image20_39,22,intersection,146,305
image20_39,23,corner,511,373
image18_3,0,intersection,110,321
image18_3,1,corner,444,312
image18_3,2,corner,41,177
image18_3,3,intersection,443,307
image18_3,4,corner,433,279
image18_3,5,corner,446,188
image18_3,6,corner,439,352
image18_3,7,corner,48,309
image18_3,8,intersection,87,205
image18_3,9,corner,431,213
image18_3,10,corner,468,206
image18_3,11,corner,480,279
image18_3,12,corner,445,140
image18_3,13,intersection,464,182
image18_3,14,corner,94,362
image18_3,15,corner,118,162
image16_19,0,corner,258,356
image16_19,1,corner,264,244
image16_19,2,intersection,460,309
image16_19,3,corner,250,276
image16_19,4,corner,365,294
image16_19,5,intersection,263,247
image16_19,6,corner,254,165
image16_19,7,corner,453,212
image16_19,8,corner,49,153
image16_19,9,corner,53,345
image16_19,10,corner,358,212
image16_19,11,intersection,335,268
image16_19,12,endpoint,523,327
image16_12,0,corner,243,341
image16_12,1,corner,257,245
image16_12,2,corner,463,312
image16_12,3,corner,261,265
image16_12,4,corner,362,315
image16_12,5,intersection,286,270
image16_12,6,corner,266,177
image16_12,7,corner,460,205
image16_12,8,corner,67,153
image16_12,9,corner,68,342
image16_12,10,corner,362,198
image16_12,11,intersection,349,264
image6_30,0,corner,331,275
image6_30,1,endpoint,333,509
image6_30,2,endpoint,174,19
image6_30,3,endpoint,408,245
image6_30,4,endpoint,103,273
image6_30,5,corner,335,239
image6_30,6,endpoint,347,-7
image6_30,7,intersection,195,249
image6_30,8,endpoint,172,521
image6_30,9,intersection,353,261
image13_16,0,corner,209,137
image13_16,1,endpoint,466,270
image13_16,2,intersection,295,205
image13_16,3,endpoint,126,113
image13_16,4,corner,271,359
image13_16,5,endpoint,38,267
image13_16,6,intersection,352,294
image13_16,7,endpoint,107,360
image13_16,8,corner,313,211
image13_16,9,intersection,405,267
image13_16,10,endpoint,110,193
image21_2,0,corner,210,196
image21_2,1,corner,399,65
image21_2,2,corner,188,164
image21_2,3,corner,318,148
image21_2,4,corner,289,191
image21_2,5,corner,218,251
image21_2,6,corner,201,354
image21_2,7,intersection,310,269
image21_2,8,corner,309,328
image21_2,9,intersection,230,258
image21_2,10,corner,231,326
image21_2,11,corner,119,448
image21_2,12,corner,142,44
image21_2,13,corner,212,236
image21_2,14,corner,314,368
image21_2,15,corner,369,476
image20_48,0,corner,354,384
image20_48,1,intersection,415,379
image20_48,2,corner,141,360
image20_48,3,corner,42,514
image20_48,4,intersection,206,370
image20_48,5,corner,108,160
image20_48,6,corner,19,380
image20_48,7,corner,348,343
image20_48,8,corner,16,490
image20_48,9,corner,498,399
image20_48,10,corner,519,514
image20_48,11,corner,196,390
image20_48,12,intersection,258,365
image20_48,13,intersection,323,368
image20_48,14,intersection,388,346
image20_48,15,intersection,135,392
image13_18,0,corner,213,74
image13_18,1,endpoint,538,282
image13_18,2,intersection,311,188
image13_18,3,endpoint,73,88
image13_18,4,corner,279,393
image13_18,5,endpoint,-26,289
image13_18,6,intersection,365,297
image13_18,7,endpoint,58,393
image13_18,8,corner,353,174
image13_18,9,intersection,458,272
image13_18,10,endpoint,61,196
image8_15,0,endpoint,252,103
image8_15,1,endpoint,117,369
image8_15,2,intersection,262,141
image8_15,3,corner,408,345
image8_15,4,circle,246,244
image8_15,5,corner,264,118
image8_15,6,endpoint,395,347
image7_37,0,corner,104,357
image7_37,1,corner,215,80
image7_37,2,intersection,130,261
image7_37,3,corner,414,151
image7_37,4,endpoint,74,267
image7_37,5,intersection,401,257
image7_37,6,corner,304,428
image7_37,7,corner,381,254
image7_37,8,endpoint,423,271
image7_37,9,corner,374,255
image20_7,0,intersection,374,311
image20_7,1,corner,440,369
image20_7,2,corner,450,455
image20_7,3,circle,264,186
image20_7,4,intersection,159,344
image20_7,5,corner,167,324
image20_7,6,corner,57,341
image20_7,7,corner,61,450
image20_7,8,intersection,166,303
image20_7,9,corner,161,347
image20_7,10,intersection,363,357
image10_42,0,circle,267,251
image10_42,1,endpoint,382,366
image10_42,2,corner,177,240
image10_42,3,corner,226,188
image10_42,4,endpoint,192,294
image10_42,5,intersection,231,235
image10_42,6,corner,373,366
image10_42,7,endpoint,301,204
image19_45,0,corner,167,256
image19_45,1,corner,141,442
image19_45,2,intersection,221,222
image19_45,3,intersection,340,224
image19_45,4,corner,375,456
