g_id,node,charge,chem,symbol,x,y
18857,_11,0,4,N,14.1243,-2.75
18857,_12,0,4,N,14.1243,-1.75
18857,_13,0,1,C,13.2583,-1.25
18857,_14,0,1,C,12.3923,-1.75
18857,_15,0,1,C,11.5263,-1.25
18857,_16,0,1,C,11.5263,-0.25
18857,_17,0,1,C,12.3923,0.25
18857,_18,0,1,C,13.2583,-0.25
18857,_19,0,5,S,12.3923,1.25
18857,_20,0,2,O,12.3923,2.25
18857,_21,0,2,O,11.3923,1.25
18857,_22,0,2,O,13.3923,1.25
18857,_23,0,1,C,10.6602,0.25
18857,_24,0,1,C,9.7942,-0.25
18857,_25,0,1,C,8.9282,0.25
18857,_26,0,1,C,8.0622,-0.25
18857,_27,0,1,C,7.1961,0.25
18857,_28,0,1,C,7.1961,1.25
18857,_29,0,1,C,8.0622,1.75
18857,_30,0,1,C,8.9282,1.25
18857,_31,0,5,S,8.0622,-1.25
18857,_32,0,2,O,8.0622,-2.25
18857,_33,0,2,O,9.0622,-1.25
18857,_34,0,2,O,7.0622,-1.25
18857,_35,0,4,N,6.3301,1.75
18857,_36,0,4,N,6.3301,2.75
18857,_37,0,1,C,5.4641,3.25
18857,_38,0,1,C,4.5981,2.75
18857,_39,0,1,C,3.732,3.25
18857,_40,0,1,C,3.7321,4.25
18857,_41,0,1,C,2.866,4.75
18857,_42,0,2,O,2,4.25
18857,_43,0,2,O,2.866,5.75
18857,_44,0,1,C,4.5981,4.75
18857,_45,0,1,C,5.4641,4.25
18857,_46,0,2,O,6.3301,4.75
18857,_47,0,29,Na,20.4545,0
12194,_1,1,4,N,4.3958,-0.4045
12194,_2,0,1,C,4.1879,0.5736
12194,_3,0,1,C,5.2618,0.0955
12194,_4,0,1,C,3.989,-1.3181
12194,_5,0,1,C,3.4013,-0.3
12194,_6,0,1,C,2.9945,-1.4226
12194,_7,0,1,C,2,-1.5271
12194,_8,0,1,C,6.1278,-0.4045
12194,_9,0,1,C,6.9939,-0.9045
12194,_10,0,1,C,2.9945,0.6136
12194,_11,0,1,C,2.5878,1.5271
12194,_12,-1,10,Br,5.1389,-1.0736
2358,_1,0,5,S,2.866,-1.5
2358,_2,0,1,C,2.866,-0.5
2358,_3,0,1,C,3.7321,0
2358,_4,0,1,C,2,0
2358,_5,0,1,C,3.7321,1
2358,_6,0,1,C,4.5981,-0.5
2358,_7,0,4,N,2,1
2358,_8,0,1,C,4.5981,1.5
2358,_9,0,4,N,2.866,1.5
2358,_10,0,1,C,5.4641,0
2358,_11,0,1,C,5.4641,1
2358,_12,0,5,S,6.3301,-0.5
11808,_1,0,1,C,3.7321,-0.933
11808,_2,0,1,C,2.866,-0.433
11808,_3,0,2,O,2,-0.933
11808,_4,0,2,O,3.732,-1.933
11808,_5,0,1,C,4.5981,-0.433
11808,_6,0,5,S,4.5981,0.567
11808,_7,0,5,S,3.7321,1.067
11808,_8,0,2,O,3.2321,1.933
11808,_9,0,2,O,4.2321,1.933
11808,_10,0,1,C,2.866,0.567
13232,_1,0,4,N,8.0622,0.25
13232,_2,0,1,C,7.1962,0.75
13232,_3,0,1,C,6.3301,0.25
13232,_4,0,1,C,5.4641,0.75
13232,_5,0,2,O,4.5981,0.25
13232,_6,0,1,C,3.7321,0.75
13232,_7,0,1,C,2.866,0.25
13232,_8,0,2,O,2,0.75
13232,_9,0,2,O,2.866,-0.75
22712,_1,0,5,S,6.4346,-4.1433
22712,_2,0,1,C,7.4128,-4.3512
22712,_3,0,1,C,7.9128,-3.4852
22712,_4,0,1,C,7.2437,-2.7421
22712,_5,0,1,C,6.3301,-3.1488
22712,_6,0,1,C,5.4641,-2.6488
22712,_7,0,5,S,4.5981,-3.1488
22712,_8,0,4,N,5.4641,-1.6488
22712,_9,0,1,C,3.732,-1.6488
22712,_10,0,1,C,4.5981,-1.1488
22712,_11,0,1,C,4.5981,-0.1488
22712,_12,0,1,C,3.7321,0.3512
22712,_13,0,1,C,2.866,-0.1488
22712,_14,0,1,C,2.866,-1.1488
22712,_15,0,1,C,3.7321,1.3512
22712,_16,0,2,O,2.866,1.8512
22712,_17,0,2,O,4.5981,1.8512
22712,_18,0,1,C,4.5981,2.8512
22712,_19,0,1,C,5.4641,3.3512
22712,_20,0,7,Cl,2,0.3512
22712,_21,0,1,C,5.4641,4.3512
22712,_22,0,1,C,3.7321,3.3512
22712,_23,0,1,C,3.7321,4.3512
22712,_24,0,1,C,2.866,2.8512
22712,_25,0,1,C,6.3301,2.8512
22712,_26,0,1,C,7.4516,-1.7639
9032,_1,0,4,N,3.7321,-0.25
9032,_2,0,1,C,4.5981,0.25
9032,_3,0,1,C,2.866,0.25
9032,_4,0,2,O,3.7321,-1.25
9032,_5,0,1,C,5.4641,-0.25
9032,_6,0,2,O,4.5981,1.25
9032,_7,0,1,C,2,-0.25
9032,_8,0,2,O,2.866,1.25
18858,_1,0,2,O,16.7224,-4.75
18858,_2,0,1,C,15.8564,-4.25
18858,_3,0,1,C,15.8564,-3.25
18858,_4,0,1,C,14.9904,-2.75
18858,_5,0,2,O,14.9904,-1.75
18858,_6,0,1,C,14.1243,-3.25
18858,_7,0,1,C,14.1243,-4.25
18858,_8,0,1,C,14.9903,-4.75
18858,_9,0,1,C,13.2583,-4.75
18858,_10,0,2,O,13.2583,-5.75
18858,_11,0,2,O,12.3923,-4.25
18858,_12,0,4,N,13.2583,-2.75
18858,_13,0,4,N,13.2583,-1.75
18858,_14,0,1,C,12.3923,-1.25
18858,_15,0,1,C,11.5263,-1.75
18858,_16,0,1,C,10.6602,-1.25
18858,_17,0,1,C,10.6602,-0.25
18858,_18,0,1,C,11.5263,0.25
18858,_19,0,1,C,12.3923,-0.25
18858,_20,0,5,S,11.5263,1.25
18858,_21,0,2,O,11.5263,2.25
18858,_22,0,2,O,10.5263,1.25
18858,_23,0,2,O,12.5263,1.25
18858,_24,0,1,C,9.7942,0.25
18858,_25,0,1,C,8.9282,-0.25
18858,_26,0,1,C,8.0622,0.25
18858,_27,0,1,C,7.1961,-0.25
18858,_28,0,1,C,6.3301,0.25
18858,_29,0,1,C,6.3301,1.25
18858,_30,0,1,C,7.1961,1.75
18858,_31,0,1,C,8.0622,1.25
18858,_32,0,5,S,7.1961,-1.25
18858,_33,0,2,O,7.1961,-2.25
18858,_34,0,2,O,8.1961,-1.25
18858,_35,0,2,O,6.1961,-1.25
18858,_36,0,4,N,5.4641,1.75
18858,_37,0,4,N,5.4641,2.75
18858,_38,0,1,C,4.5981,3.25
18858,_39,0,1,C,3.732,2.75
18858,_40,0,1,C,2.866,3.25
18858,_41,0,1,C,2.866,4.25
18858,_42,0,1,C,3.7321,4.75
18858,_43,0,1,C,4.5981,4.25
18858,_44,0,1,C,5.4641,4.75
18858,_45,0,2,O,5.4641,5.75
18858,_46,0,2,O,6.3301,4.25
18858,_47,0,2,O,2,4.75
18858,_48,0,2,O,3.732,1.75
18858,_49,0,29,Na,18.7224,0
24617,_1,0,1,C,4.5981,4.25
24617,_2,0,1,C,3.7321,4.75
24617,_3,0,1,C,2.866,4.25
24617,_4,0,1,C,2.866,3.25
24617,_5,0,1,C,3.7321,2.75
24617,_6,0,1,C,4.5981,3.25
24617,_7,0,1,C,3.7321,-0.25
24617,_8,0,1,C,2.866,0.25
24617,_9,0,1,C,2,-0.25
24617,_10,0,1,C,2,-1.25
24617,_11,0,1,C,2.866,-1.75
24617,_12,0,1,C,3.7321,-1.25
24617,_13,0,1,C,8.0622,1.25
24617,_14,0,1,C,8.0622,0.25
24617,_15,0,1,C,7.1962,-0.25
24617,_16,0,1,C,6.3301,0.25
24617,_17,0,1,C,6.3301,1.25
24617,_18,0,1,C,7.1962,1.75
24617,_19,0,1,C,8.0622,-4.75
24617,_20,0,1,C,8.9282,-4.25
24617,_21,0,1,C,8.9282,-3.25
24617,_22,0,1,C,8.0622,-2.75
24617,_23,0,1,C,7.1961,-3.25
24617,_24,0,1,C,7.1961,-4.25
24617,_25,0,5,S,3.7321,5.75
24617,_26,0,2,O,3.7321,6.75
24617,_27,0,2,O,2.7321,5.75
24617,_28,0,4,N,4.7321,5.75
24617,_29,0,4,N,3.7321,1.75
24617,_30,0,1,C,2.866,1.25
24617,_31,0,2,O,2,1.75
24617,_32,0,5,S,4.5981,0.25
24617,_33,0,5,S,5.4641,-0.25
24617,_34,0,1,C,7.1962,-1.25
24617,_35,0,4,N,8.0622,-1.75
24617,_36,0,2,O,6.3301,-1.75
24617,_37,0,5,S,8.0622,-5.75
24617,_38,0,2,O,8.0622,-6.75
24617,_39,0,2,O,7.0622,-5.75
24617,_40,0,4,N,9.0622,-5.75
1403,_1,0,5,S,2.866,1.317
1403,_2,0,5,S,3.7321,1.817
1403,_3,0,1,C,2.866,0.317
1403,_4,0,1,C,4.5981,2.317
1403,_5,0,2,O,4.2321,0.951
1403,_6,0,2,O,3.2321,2.683
1403,_7,0,1,C,2,-0.183
1403,_8,0,1,C,3.7321,-0.183
1403,_9,0,1,C,2,-1.183
1403,_10,0,1,C,3.7321,-1.183
1403,_11,0,1,C,2.866,-1.683
1403,_12,0,7,Cl,2.866,-2.683
560,_1,0,22,F,2,0
560,_2,0,23,Li,3,0
36651,_1,0,4,N,4.5691,-0.5684
36651,_2,0,2,O,4.6261,1.5194
36651,_3,0,7,Cl,2,-0.2593
36651,_4,0,1,C,3.7601,1.0194
36651,_5,0,1,C,3.7601,0.0194
36651,_6,0,1,C,2.9511,-0.5684
36651,_7,0,4,N,4.2601,-1.5194
36651,_8,0,4,N,3.2601,-1.5194
36651,_9,0,2,O,2.8941,1.5194
31081,_1,0,1,C,6.3411,-0.7663
31081,_2,0,1,C,4.5092,-0.0075
31081,_3,0,1,C,2.7771,-1.0075
31081,_4,0,1,C,2.2771,-0.1415
31081,_5,0,1,C,4.768,0.9584
31081,_6,0,1,C,6.6,0.1996
31081,_7,0,1,C,4.0314,1.9411
31081,_8,0,1,C,4.2504,-0.9734
31081,_9,0,7,Cl,2,-1.6368
31081,_10,0,7,Cl,3.1355,-1.9411
23510,_1,0,1,C,2.6235,1.8024
23510,_2,0,1,C,3.6235,1.8024
23510,_3,0,5,S,4.247,1.0206
23510,_4,0,1,C,4.0245,0.0457
23510,_5,0,1,C,3.1235,-0.3882
23510,_6,0,1,C,2.2225,0.0457
23510,_7,0,5,S,2,1.0206
23510,_8,0,1,C,3.8306,-1.0953
23510,_9,0,2,O,3.1235,-1.8024
23510,_10,0,1,C,2.4164,-1.0953
39971,_1,0,1,C,4.4899,0.809
39971,_2,0,1,C,3.5388,0.5
39971,_3,0,1,C,3.5388,-0.5
39971,_4,0,1,C,4.4899,-0.809
39971,_5,0,2,O,5.0777,0
39971,_6,0,1,C,2.5878,0.809
39971,_7,0,2,O,2,0
39971,_8,0,1,C,2.5878,-0.809
39971,_9,0,2,O,4.7989,1.7601
39971,_10,0,2,O,2.2788,-1.7601
27305,_1,0,2,O,14.3494,-1.0519
27305,_2,0,1,C,14.6584,-0.1008
27305,_3,0,1,C,15.6584,-0.1008
27305,_4,0,1,C,15.9674,-1.0519
27305,_5,0,1,C,15.1584,-1.6397
27305,_6,0,1,C,14.0707,0.7082
27305,_7,0,4,N,15.1584,-2.6397
27305,_8,0,1,C,16.0244,-3.1397
27305,_9,0,1,C,16.0244,-4.1397
27305,_10,0,1,C,15.1584,-4.6397
27305,_11,0,4,N,14.2924,-4.1397
27305,_12,0,1,C,14.2924,-3.1397
27305,_13,0,1,C,16.8905,-4.6397
27305,_14,0,2,O,15.1584,-5.6397
27305,_15,0,2,O,13.4264,-2.6397
27305,_16,0,4,N,16.2462,0.7082
27305,_17,1,4,N,17.2407,0.6037
27305,_18,-1,4,N,18.2353,0.4991
27305,_19,0,1,C,12.4883,1.4127
27305,_20,0,2,O,12.8951,2.3262
27305,_21,0,1,C,11.4938,1.3082
27305,_22,0,1,C,10.906,2.1172
27305,_23,0,1,C,9.9115,2.0127
27305,_24,0,1,C,9.3237,2.8217
27305,_25,0,1,C,8.3292,2.7172
27305,_26,0,1,C,7.7414,3.5262
27305,_27,0,1,C,6.7469,3.4217
27305,_28,0,1,C,6.1591,4.2307
27305,_29,0,1,C,5.1646,4.1261
27305,_30,0,1,C,4.5768,4.9352
27305,_31,0,2,O,13.0761,0.6037
27305,_32,0,5,S,3.5823,4.8306
27305,_33,0,1,C,2.9945,5.6397
27305,_34,0,1,C,2,5.5351
410,_1,0,1,C,3.7321,1.25
410,_2,0,2,O,4.5981,1.75
410,_3,0,2,O,2.866,1.75
410,_4,0,1,C,3.7321,0.25
410,_5,0,1,C,2.866,-0.25
410,_6,0,1,C,4.5981,-0.25
410,_7,0,2,O,2,0.25
410,_8,0,1,C,2.866,-1.25
410,_9,0,1,C,4.5981,-1.25
410,_10,0,1,C,3.732,-1.75
410,_11,0,2,O,5.4641,-1.75
7764,_1,0,2,O,6.0777,0
7764,_2,0,1,C,5.0777,0
7764,_3,0,2,O,4.4899,0.809
7764,_4,0,2,O,4.4899,-0.809
7764,_5,0,1,C,3.5388,0.5
7764,_6,0,1,C,3.5388,-0.5
7764,_7,0,1,C,2.5878,0.809
7764,_8,0,1,C,2.5878,-0.809
7764,_9,0,5,S,2,0
16714,_1,0,1,C,3.7226,-0.809
16714,_2,0,4,N,4.6736,-0.5
16714,_3,0,1,C,4.6736,0.5
16714,_4,0,1,C,3.7226,0.809
16714,_5,0,2,O,3.1348,0
16714,_6,0,2,O,3.4136,-1.7601
16714,_7,0,1,C,5.6247,-0.809
16714,_8,0,1,C,6.2125,0
16714,_9,0,1,C,5.6247,0.809
16714,_10,0,1,C,2.9135,1.3968
16714,_11,0,21,I,2,0.9901
16714,_12,0,1,C,4.0316,1.7601
26552,_1,0,2,O,11.4693,0.5003
26552,_2,0,1,C,11.1603,1.4514
26552,_3,0,1,C,10.1603,1.4514
26552,_4,0,1,C,9.8512,0.5003
26552,_5,0,1,C,10.6603,-0.0875
26552,_6,0,1,C,11.7481,2.2604
26552,_7,0,2,O,12.7426,2.1558
26552,_8,0,4,N,9.5725,2.2604
26552,_9,1,4,N,9.9792,3.1739
26552,_10,-1,4,N,10.386,4.0875
26552,_11,0,1,C,9.7942,-2.5875
26552,_12,0,1,C,10.6602,-3.0875
26552,_13,0,4,N,11.5263,-2.5875
26552,_14,0,1,C,11.5263,-1.5875
26552,_15,0,4,N,10.6603,-1.0875
26552,_16,0,1,C,9.7942,-1.5875
26552,_17,0,2,O,12.3923,-1.0875
26552,_18,0,2,O,10.6602,-4.0875
26552,_19,0,10,Br,9.2942,-3.4535
26552,_20,0,1,C,8.7942,-2.5875
26552,_21,0,2,O,8.9282,-1.0875
26552,_22,0,1,C,8.0622,-1.5875
26552,_23,0,1,C,7.1962,-1.0875
26552,_24,0,1,C,6.3301,-1.5875
26552,_25,0,1,C,5.4641,-1.0875
26552,_26,0,1,C,4.5981,-1.5875
26552,_27,0,1,C,3.7321,-1.0875
26552,_28,0,1,C,2.866,-1.5874
26552,_29,0,1,C,2,-1.0874
1530,_1,0,2,O,3.7321,1.25
1530,_2,0,1,C,4.5981,1.75
1530,_3,0,1,C,3.7321,0.25
1530,_4,0,1,C,4.5981,2.75
1530,_5,0,1,C,2.866,-0.25
1530,_6,0,1,C,4.5981,-0.25
1530,_7,0,1,C,2.866,-1.25
1530,_8,0,1,C,4.5981,-1.25
1530,_9,0,5,S,2,-1.75
1530,_10,0,1,C,3.7321,-1.75
1530,_11,0,4,N,3.732,-2.75
12556,_1,0,1,C,2.309,2.6744
12556,_2,0,1,C,2,1.7233
12556,_3,0,1,C,2.6691,0.9802
12556,_4,0,1,C,3.6473,1.1881
12556,_5,0,1,C,3.9563,2.1392
12556,_6,0,1,C,3.2872,2.8823
12556,_7,0,4,N,4.9563,2.1392
12556,_8,0,1,C,5.2653,1.1881
12556,_9,0,4,N,4.4563,0.6003
12556,_10,0,1,C,4.7653,-0.3507
12556,_11,0,5,S,5.7653,-0.3507
12556,_12,0,1,C,6.0743,0.6003
12556,_13,0,1,C,3.183,-1.0552
12556,_14,0,1,C,2.5952,-1.8642
12556,_15,0,22,F,2.7763,-0.1417
12556,_16,0,1,C,3.002,-2.7778
12556,_17,0,1,C,3.9965,-2.8823
12556,_18,0,1,C,4.5843,-2.0733
12556,_19,0,1,C,4.1775,-1.1597
12556,_20,0,7,Cl,5.5788,-2.1778
10908,_1,0,1,C,4.5981,-0.5
10908,_2,0,1,C,4.5981,0.5
10908,_3,1,4,N,3.7321,1
10908,_4,0,1,C,2.866,0.5
10908,_5,0,1,C,2.866,-0.5
10908,_6,0,1,C,3.732,-1
10908,_7,0,1,C,3.732,-2
10908,_8,0,1,C,2,1
10908,_9,-1,2,O,3.7321,2
10908,_10,0,1,C,5.4641,1
35,_1,0,2,O,3.732,1.5
35,_2,0,1,C,3.732,0.5
35,_3,0,1,C,4.5981,0
35,_4,0,4,N,2.866,0
35,_5,0,1,C,4.5981,-1
35,_6,0,4,N,5.5491,0.309
35,_7,0,1,C,2.866,-1
35,_8,0,4,N,3.7321,-1.5
35,_9,0,4,N,5.5491,-1.309
35,_10,0,4,N,6.1369,-0.5
35,_11,0,4,N,2,-1.5
19083,_1,0,1,C,2,0.5
19083,_2,0,1,C,2,-0.5
19083,_3,0,1,C,2.866,-1
19083,_4,0,1,C,3.7321,-0.5
19083,_5,0,1,C,3.7321,0.5
19083,_6,0,1,C,2.866,1
19083,_7,0,1,C,4.5981,-1
19083,_8,0,1,C,5.4641,-0.5
19083,_9,0,4,N,5.4641,0.5
19083,_10,0,4,N,4.5981,1
19083,_11,0,2,O,6.3301,-1
19083,_12,0,1,C,6.3301,1
13419,_1,0,1,C,3.732,0.5
13419,_2,0,1,C,2.866,0
13419,_3,0,1,C,2.866,-1
13419,_4,0,1,C,3.7321,-1.5
13419,_5,0,1,C,4.5981,-1
13419,_6,0,1,C,4.5981,0
13419,_7,0,4,N,5.5491,0.309
13419,_8,0,16,Se,6.1369,-0.5
13419,_9,0,4,N,5.5491,-1.309
13419,_10,0,7,Cl,3.732,1.5
13419,_11,0,7,Cl,2,-1.5
21821,_1,0,1,C,3.7321,-0.25
21821,_2,0,2,O,2.866,0.25
21821,_3,0,1,C,2,-0.25
21821,_4,0,1,C,4.5981,0.25
21821,_5,0,1,C,5.4641,-0.25
21821,_6,0,1,C,4.5981,1.25
21821,_7,0,4,N,3.7321,-1.25
21821,_8,0,7,Cl,7.4641,0
12389,_1,0,1,C,5.0914,0.7011
12389,_2,0,1,C,4.7087,-0.2228
12389,_3,0,1,C,3.7848,-0.6055
12389,_4,0,1,C,2.9914,-1.2143
12389,_5,0,10,Br,3.6002,-2.0076
12389,_6,0,10,Br,2,-1.3448
12389,_7,0,1,C,2.8609,-0.2228
12389,_8,0,1,C,2.4782,0.7011
12389,_9,0,1,C,2.8609,1.6249
12389,_10,0,1,C,3.7848,2.0076
12389,_11,0,1,C,4.7087,1.6249
26284,_1,0,1,C,2.134,0.2915
26284,_2,0,1,C,3,0.7915
26284,_3,0,1,C,3.866,0.2915
26284,_4,0,1,C,4.7321,0.7915
26284,_5,0,1,C,5.5981,0.2915
26284,_6,0,1,C,5.5981,-0.7085
26284,_7,0,1,C,3.866,-0.7085
26284,_8,0,1,C,3,-1.2085
26284,_9,0,1,C,2.134,-0.7085
26284,_10,0,6,P,3,-2.2085
26284,_11,0,2,O,3,-3.2085
26284,_12,0,2,O,4,-2.2085
26284,_13,0,2,O,2,-2.2085
26284,_14,0,6,P,4.7321,1.7915
26284,_15,0,2,O,4.7321,2.7915
26284,_16,0,1,C,4.7321,-1.2085
26284,_17,0,4,N,6.4641,-1.2085
26284,_18,0,1,C,7.3301,-0.7085
26284,_19,0,2,O,7.3301,0.2915
26284,_20,0,1,C,8.1962,-1.2085
26284,_21,0,1,C,9.1097,-0.8018
26284,_22,0,1,C,9.7788,-1.5449
26284,_23,0,1,C,9.2788,-2.411
26284,_24,0,4,N,8.3007,-2.203
26284,_25,0,4,N,10.7734,-1.4404
26284,_26,0,1,C,11.3611,-2.2494
26284,_27,0,2,O,10.9544,-3.163
26284,_28,0,1,C,12.3557,-2.1449
26284,_29,0,1,C,12.8557,-1.2789
26284,_30,0,1,C,13.8338,-1.4868
26284,_31,0,1,C,13.9383,-2.4813
26284,_32,0,4,N,13.0248,-2.8881
26284,_33,0,4,N,14.577,-0.8177
26284,_34,0,1,C,28.8099,0.6227
26284,_35,0,1,C,28.0667,-0.0464
26284,_36,0,1,C,27.1157,0.2626
26284,_37,0,1,C,26.3725,-0.4065
26284,_38,0,1,C,25.4215,-0.0975
26284,_39,0,1,C,25.2136,0.8807
26284,_40,0,1,C,26.9078,1.2408
26284,_41,0,1,C,27.6509,1.9099
26284,_42,0,1,C,28.602,1.6009
26284,_43,0,6,P,27.443,2.8881
26284,_44,0,2,O,27.2351,3.8662
26284,_45,0,2,O,26.4649,2.6801
26284,_46,0,2,O,28.4212,3.096
26284,_47,0,6,P,26.5804,-1.3846
26284,_48,0,2,O,26.7884,-2.3628
26284,_49,0,1,C,25.9567,1.5498
26284,_50,0,4,N,24.2625,1.1897
26284,_51,0,1,C,23.5194,0.5206
26284,_52,0,2,O,23.7273,-0.4576
26284,_53,0,1,C,22.5683,0.8296
26284,_54,0,1,C,21.7593,0.2418
26284,_55,0,1,C,20.9503,0.8296
26284,_56,0,1,C,21.2593,1.7806
26284,_57,0,4,N,22.2593,1.7806
26284,_58,0,4,N,19.9992,0.5206
26284,_59,0,1,C,19.7913,-0.4576
26284,_60,0,2,O,20.5344,-1.1267
26284,_61,0,1,C,18.8402,-0.7666
26284,_62,0,1,C,18.0312,-0.1788
26284,_63,0,1,C,17.2222,-0.7666
26284,_64,0,1,C,17.5312,-1.7176
26284,_65,0,4,N,18.5312,-1.7176
26284,_66,0,4,N,16.2712,-0.4576
26284,_67,0,1,C,15.528,-1.1267
26284,_68,0,2,O,15.7359,-2.1048
26284,_69,0,1,C,7.5575,-2.8722
26284,_70,0,1,C,12.8169,-3.8662
26284,_71,0,1,C,19.119,-2.5267
26284,_72,0,1,C,22.8471,2.5897
26284,_73,0,2,O,3.7321,1.7915
26284,_74,0,2,O,27.5586,-1.1767
26284,_75,0,2,O,5.7321,1.7915
26284,_76,0,2,O,25.6023,-1.5926
26284,_77,0,29,Na,30.8099,0
23980,_1,0,1,C,3.5,-0.447
23980,_2,0,2,O,4.0878,-1.256
23980,_3,0,1,C,5.0388,-0.947
23980,_4,0,1,C,5.0388,0.053
23980,_5,0,1,C,4.0878,0.362
23980,_6,0,1,C,2.5,-0.447
23980,_7,0,2,O,2,-1.3131
23980,_8,0,2,O,3.7788,1.3131
23980,_9,0,2,O,5.9899,0.362
23980,_10,0,1,C,6.5777,-0.447
23980,_11,0,4,N,5.9899,-1.256
23980,_12,0,2,O,7.5777,-0.447
25956,_1,0,1,C,3.7321,0.5
25956,_2,0,1,C,2.866,0
25956,_3,0,4,N,2.866,-1
25956,_4,0,1,C,3.7321,-1.5
25956,_5,0,1,C,4.5981,-1
25956,_6,0,1,C,4.5981,0
25956,_7,0,1,C,2,-1.5
25956,_8,0,2,O,3.7321,1.5
25956,_9,0,21,I,6.5981,0
645,_1,0,1,C,4.5981,-0.25
645,_2,0,1,C,5.4641,0.25
645,_3,0,1,C,3.7321,0.25
645,_4,0,2,O,4.5981,-1.25
645,_5,0,1,C,6.3301,-0.25
645,_6,0,2,O,5.4641,1.25
645,_7,0,1,C,2.866,-0.25
645,_8,0,2,O,3.7321,1.25
645,_9,0,1,C,7.1962,0.25
645,_10,0,2,O,2,0.25
645,_11,0,2,O,8.0622,-0.25
12537,_1,0,1,C,5.3147,-0.3061
12537,_2,0,1,C,4.8369,1.6425
12537,_3,0,1,C,5.5735,0.6599
12537,_4,0,1,C,7.0194,-1.3507
12537,_5,0,1,C,7.7966,-0.7214
12537,_6,0,1,C,7.4382,0.2122
12537,_7,0,1,C,3.7796,-1.5492
12537,_8,0,1,C,2.866,-1.1425
12537,_9,0,1,C,2.9706,-0.148
12537,_10,0,2,O,2,-1.6425
6287,_1,0,1,C,2.809,1.0194
6287,_2,0,4,N,3.6751,1.5194
6287,_3,0,1,C,2.809,0.0194
6287,_4,0,4,N,2,-0.5684
6287,_5,0,4,N,3.618,-0.5684
6287,_6,0,1,C,2.309,-1.5194
6287,_7,0,1,C,3.309,-1.5194
35016,_1,0,1,C,2.866,-2.75
35016,_2,0,1,C,3.732,-3.25
35016,_3,0,1,C,4.5981,-2.75
35016,_4,0,1,C,4.5981,-1.75
35016,_5,0,1,C,3.7321,-1.25
35016,_6,0,1,C,2.866,-1.75
35016,_7,0,1,C,3.7321,-0.25
35016,_8,0,2,O,2.866,0.25
35016,_9,0,1,C,4.5981,1.25
35016,_10,0,4,N,4.5981,0.25
35016,_11,0,1,C,5.4641,1.75
35016,_12,0,1,C,3.7321,1.75
35016,_13,0,2,O,3.7321,2.75
35016,_14,0,2,O,2.866,1.25
35016,_15,0,1,C,5.4641,2.75
35016,_16,0,1,C,6.3301,3.25
35016,_17,0,1,C,6.3301,1.25
35016,_18,0,5,S,2,-1.25
1764,_1,0,5,S,4.5981,-0.25
1764,_2,0,5,S,5.4641,0.25
1764,_3,0,1,C,3.7321,0.25
1764,_4,0,1,C,6.3301,-0.25
1764,_5,0,1,C,2.866,-0.25
1764,_6,0,1,C,7.1962,0.25
1764,_7,0,2,O,2,0.25
1764,_8,0,2,O,2.866,-1.25
1764,_9,0,2,O,8.0622,-0.25
1764,_10,0,2,O,7.1962,1.25
20077,_1,0,1,C,7.4128,-4.3512
20077,_2,0,2,O,7.9128,-3.4852
20077,_3,0,1,C,7.2437,-2.742
20077,_4,0,1,C,6.3301,-3.1488
20077,_5,0,1,C,6.4346,-4.1433
20077,_6,0,1,C,5.4641,-2.6488
20077,_7,0,5,S,4.5981,-3.1488
20077,_8,0,4,N,5.4641,-1.6488
20077,_9,0,1,C,4.5981,-1.1488
20077,_10,0,1,C,4.5981,-0.1488
20077,_11,0,1,C,3.7321,0.3512
20077,_12,0,1,C,2.866,-0.1488
20077,_13,0,1,C,2.866,-1.1488
20077,_14,0,1,C,3.732,-1.6488
20077,_15,0,7,Cl,2,0.3512
20077,_16,0,4,N,4.5981,1.8512
20077,_17,0,1,C,5.4641,3.3512
20077,_18,0,1,C,7.4516,-1.7639
20077,_19,0,1,C,5.4641,4.3512
20077,_20,0,1,C,6.3301,2.8512
20077,_21,0,2,O,4.5981,2.8512
20077,_22,0,1,C,3.7321,1.3512
28368,_1,0,51,Pb,2.866,-0.25
28368,_2,0,1,C,2,-0.75
28368,_3,0,1,C,3.366,-1.116
28368,_4,0,1,C,2.366,0.616
28368,_5,0,2,O,3.7321,0.25
28368,_6,0,2,O,4.5981,-1.25
28368,_7,0,1,C,4.5981,-0.25
28368,_8,0,1,C,5.4641,0.25
28368,_9,0,1,C,6.3301,-0.25
28368,_10,0,2,O,5.4641,1.25
17964,_1,0,1,C,7.1962,3.25
17964,_2,0,1,C,6.3301,3.75
17964,_3,0,1,C,5.4641,3.25
17964,_4,0,1,C,5.4641,2.25
17964,_5,0,1,C,6.3301,1.75
17964,_6,0,1,C,7.1962,2.25
17964,_7,0,1,C,4.5981,1.75
17964,_8,0,1,C,4.5981,0.75
17964,_9,0,1,C,3.7321,0.25
17964,_10,0,2,O,2.866,0.75
17964,_11,0,1,C,3.7321,-0.75
17964,_12,0,1,C,2.866,-1.25
17964,_13,0,1,C,2.866,-2.25
17964,_14,0,1,C,3.732,-2.75
17964,_15,0,1,C,4.5981,-2.25
17964,_16,0,1,C,4.5981,-1.25
17964,_17,0,2,O,2,-0.75
17964,_18,0,2,O,3.732,-3.75
17964,_19,0,2,O,6.3301,0.75
23972,_1,0,4,N,2,6.2021
23972,_2,0,1,C,2.866,6.7021
23972,_3,0,1,C,3.7321,6.2021
