Date/time,Syslog priority,Operation,Message code,Protocol,Source IP,Destination IP,Source hostname,Destination hostname,Source port,Destination port,Destination service,Direction,Connections built,Connections torn down
05/Apr/2012 18:22:30,Info,Teardown,ASA-6-302014,TCP,172.23.5.142,10.32.0.206,(empty),(empty),1206,80,http,outbound,0,1
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.8.109,10.32.1.201,(empty),(empty),1225,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.6.240,10.32.0.204,(empty),(empty),1255,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.6.21,10.32.0.209,(empty),(empty),1256,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.43.18,10.32.0.206,(empty),(empty),1212,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Teardown,ASA-6-302014,TCP,172.23.8.178,10.32.0.205,(empty),(empty),1224,80,http,outbound,0,1
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.37.100,10.32.1.201,(empty),(empty),1226,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.24.39,10.32.0.205,(empty),(empty),1229,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.37.165,10.32.0.205,(empty),(empty),1228,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.37.107,10.32.0.204,(empty),(empty),1227,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Teardown,ASA-6-302014,TCP,172.23.8.109,10.32.1.201,(empty),(empty),1225,80,http,outbound,0,1
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.5.10,10.32.0.201,(empty),(empty),1207,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Teardown,ASA-6-302014,TCP,172.23.24.30,10.32.0.209,(empty),(empty),1225,80,http,outbound,0,1
05/Apr/2012 18:22:30,Info,Teardown,ASA-6-302014,TCP,172.23.24.88,10.32.0.205,(empty),(empty),1224,80,http,outbound,0,1
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.39.16,10.32.1.203,(empty),(empty),1235,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.8.190,10.32.1.202,(empty),(empty),1226,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.5.223,10.32.0.205,(empty),(empty),1208,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.37.48,10.32.0.201,(empty),(empty),1229,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Teardown,ASA-6-302014,TCP,172.23.24.156,10.32.0.209,(empty),(empty),1226,80,http,outbound,0,1
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.24.87,10.32.1.206,(empty),(empty),1230,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Teardown,ASA-6-302014,TCP,172.23.24.81,10.32.1.201,(empty),(empty),1227,80,http,outbound,0,1
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.42.99,10.32.0.209,(empty),(empty),1227,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.42.98,10.32.1.204,(empty),(empty),1228,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Teardown,ASA-6-302014,TCP,172.23.8.190,10.32.1.202,(empty),(empty),1226,80,http,outbound,0,1
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.8.105,10.32.1.206,(empty),(empty),1227,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.39.11,10.32.1.201,(empty),(empty),1236,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.37.169,10.32.1.203,(empty),(empty),1230,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.46.95,10.32.0.204,(empty),(empty),1161,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.37.162,10.32.1.206,(empty),(empty),1231,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.24.84,10.32.0.209,(empty),(empty),1231,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Teardown,ASA-6-302014,TCP,172.23.8.105,10.32.1.206,(empty),(empty),1227,80,http,outbound,0,1
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.8.174,10.32.1.202,(empty),(empty),1228,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.35.30,10.32.1.203,(empty),(empty),1199,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.35.38,10.32.1.204,(empty),(empty),1200,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.8.102,10.32.1.202,(empty),(empty),1229,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Teardown,ASA-6-302014,TCP,172.23.24.85,10.32.0.209,(empty),(empty),1228,80,http,outbound,0,1
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.5.18,10.32.1.201,(empty),(empty),1209,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.5.228,10.32.0.206,(empty),(empty),1210,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.5.17,10.32.0.205,(empty),(empty),1211,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.20.224,10.32.1.206,(empty),(empty),1214,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.28.200,10.32.1.203,(empty),(empty),1243,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.28.64,10.32.1.202,(empty),(empty),1242,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.8.100,10.32.1.204,(empty),(empty),1230,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.8.193,10.32.1.202,(empty),(empty),1231,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.42.177,10.32.1.203,(empty),(empty),1229,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.28.127,10.32.0.202,(empty),(empty),1244,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.28.69,10.32.1.206,(empty),(empty),1245,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.28.93,10.32.1.202,(empty),(empty),1246,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.6.241,10.32.0.206,(empty),(empty),1257,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.37.45,10.32.0.205,(empty),(empty),1232,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.6.244,10.32.0.209,(empty),(empty),1258,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.35.144,10.32.0.204,(empty),(empty),1201,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Teardown,ASA-6-302014,TCP,172.23.42.176,10.32.1.203,(empty),(empty),1224,80,http,outbound,0,1
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.8.179,10.32.0.201,(empty),(empty),1232,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.6.45,10.32.0.206,(empty),(empty),1259,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.27.222,10.32.0.205,(empty),(empty),1263,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.17.93,10.32.1.201,(empty),(empty),1242,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.27.221,10.32.0.204,(empty),(empty),1265,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.27.58,10.32.0.201,(empty),(empty),1266,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Teardown,ASA-6-302014,TCP,172.23.35.144,10.32.0.204,(empty),(empty),1201,80,http,outbound,0,1
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.27.100,10.32.1.203,(empty),(empty),1267,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.6.42,10.32.0.206,(empty),(empty),1260,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.37.109,10.32.0.205,(empty),(empty),1233,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.24.151,10.32.0.201,(empty),(empty),1232,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Teardown,ASA-6-302014,TCP,172.23.24.39,10.32.0.205,(empty),(empty),1229,80,http,outbound,0,1
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.6.46,10.32.0.205,(empty),(empty),1261,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.36.60,10.32.1.202,(empty),(empty),1207,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.18.243,10.32.0.204,(empty),(empty),1209,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.43.15,10.32.0.209,(empty),(empty),1213,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Teardown,ASA-6-302014,TCP,172.23.27.58,10.32.0.201,(empty),(empty),1266,80,http,outbound,0,1
05/Apr/2012 18:22:30,Info,Teardown,ASA-6-302014,TCP,172.23.27.221,10.32.0.204,(empty),(empty),1265,80,http,outbound,0,1
05/Apr/2012 18:22:30,Info,Teardown,ASA-6-302014,TCP,172.23.27.222,10.32.0.205,(empty),(empty),1263,80,http,outbound,0,1
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.46.98,10.32.0.209,(empty),(empty),1162,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.9.159,10.32.0.206,(empty),(empty),1202,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.42.171,10.32.1.201,(empty),(empty),1230,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Teardown,ASA-6-302014,TCP,172.23.27.100,10.32.1.203,(empty),(empty),1267,80,http,outbound,0,1
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.18.102,10.32.1.201,(empty),(empty),1210,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.27.51,10.32.0.204,(empty),(empty),1268,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.27.226,10.32.0.209,(empty),(empty),1269,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.27.229,10.32.1.202,(empty),(empty),1270,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.9.217,10.32.1.203,(empty),(empty),1203,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.27.228,10.32.1.201,(empty),(empty),1271,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.27.107,10.32.1.201,(empty),(empty),1272,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.8.108,10.32.0.202,(empty),(empty),1233,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.18.106,10.32.0.209,(empty),(empty),1211,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.5.226,10.32.0.205,(empty),(empty),1212,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.27.104,10.32.1.201,(empty),(empty),1273,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.18.108,10.32.1.202,(empty),(empty),1212,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.27.103,10.32.0.204,(empty),(empty),1274,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Teardown,ASA-6-302014,TCP,172.23.36.141,10.32.1.206,(empty),(empty),1202,80,http,outbound,0,1
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.35.145,10.32.0.209,(empty),(empty),1202,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Teardown,ASA-6-302014,TCP,172.23.20.223,10.32.0.201,(empty),(empty),1209,80,http,outbound,0,1
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.35.36,10.32.1.206,(empty),(empty),1203,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.20.142,10.32.0.204,(empty),(empty),1215,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.5.146,10.32.0.206,(empty),(empty),1213,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.8.199,10.32.0.202,(empty),(empty),1234,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.35.146,10.32.0.201,(empty),(empty),1204,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Teardown,ASA-6-302014,TCP,172.23.5.10,10.32.0.201,(empty),(empty),1207,80,http,outbound,0,1
05/Apr/2012 18:22:30,Info,Teardown,ASA-6-302014,TCP,172.23.5.223,10.32.0.205,(empty),(empty),1208,80,http,outbound,0,1
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.18.109,10.32.1.202,(empty),(empty),1213,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.28.91,10.32.1.202,(empty),(empty),1247,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Teardown,ASA-6-302014,TCP,172.23.5.228,10.32.0.206,(empty),(empty),1210,80,http,outbound,0,1
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.37.164,10.32.1.206,(empty),(empty),1234,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Teardown,ASA-6-302014,TCP,172.23.5.17,10.32.0.205,(empty),(empty),1211,80,http,outbound,0,1
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.17.102,10.32.1.206,(empty),(empty),1243,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Teardown,ASA-6-302014,TCP,172.23.5.18,10.32.1.201,(empty),(empty),1209,80,http,outbound,0,1
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.0.132,10.32.0.206,(empty),(empty),1139,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.6.245,10.32.0.209,(empty),(empty),1262,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Teardown,ASA-6-302014,TCP,172.23.17.214,10.32.0.204,(empty),(empty),1236,80,http,outbound,0,1
05/Apr/2012 18:22:30,Info,Teardown,ASA-6-302014,TCP,172.23.36.62,10.32.0.202,(empty),(empty),1203,80,http,outbound,0,1
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.27.52,10.32.1.201,(empty),(empty),1275,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.39.173,10.32.0.202,(empty),(empty),1237,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Teardown,ASA-6-302014,TCP,172.23.20.34,10.32.0.204,(empty),(empty),1210,80,http,outbound,0,1
05/Apr/2012 18:22:30,Info,Teardown,ASA-6-302014,TCP,172.23.17.193,10.32.1.202,(empty),(empty),1237,80,http,outbound,0,1
05/Apr/2012 18:22:30,Info,Teardown,ASA-6-302014,TCP,172.23.42.69,10.32.1.206,(empty),(empty),1226,80,http,outbound,0,1
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.15.23,10.32.1.201,(empty),(empty),1140,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Teardown,ASA-6-302014,TCP,172.23.17.69,10.32.1.201,(empty),(empty),1239,80,http,outbound,0,1
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.19.142,10.32.0.209,(empty),(empty),1284,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Teardown,ASA-6-302014,TCP,172.23.42.65,10.32.0.201,(empty),(empty),1225,80,http,outbound,0,1
05/Apr/2012 18:22:30,Info,Teardown,ASA-6-302014,TCP,172.23.17.190,10.32.0.209,(empty),(empty),1238,80,http,outbound,0,1
05/Apr/2012 18:22:30,Info,Teardown,ASA-6-302014,TCP,172.23.17.103,10.32.0.209,(empty),(empty),1240,80,http,outbound,0,1
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.5.14,10.32.0.202,(empty),(empty),1214,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Teardown,ASA-6-302014,TCP,172.23.17.108,10.32.1.203,(empty),(empty),1241,80,http,outbound,0,1
05/Apr/2012 18:22:30,Info,Teardown,ASA-6-302014,TCP,172.23.20.38,10.32.0.206,(empty),(empty),1211,80,http,outbound,0,1
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.29.117,10.32.0.204,(empty),(empty),1157,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.17.210,10.32.1.202,(empty),(empty),1244,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.29.26,10.32.1.203,(empty),(empty),1158,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Teardown,ASA-6-302014,TCP,172.23.20.37,10.32.0.202,(empty),(empty),1213,80,http,outbound,0,1
05/Apr/2012 18:22:30,Info,Teardown,ASA-6-302014,TCP,172.23.20.35,10.32.0.206,(empty),(empty),1212,80,http,outbound,0,1
05/Apr/2012 18:22:30,Info,Teardown,ASA-6-302014,TCP,172.23.19.142,10.32.0.209,(empty),(empty),1284,80,http,outbound,0,1
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.25.176,10.32.0.209,(empty),(empty),1162,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.29.91,10.32.0.201,(empty),(empty),1159,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.20.148,10.32.0.205,(empty),(empty),1216,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.29.97,10.32.1.204,(empty),(empty),1160,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.29.208,10.32.1.202,(empty),(empty),1161,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Teardown,ASA-6-302014,TCP,172.23.17.93,10.32.1.201,(empty),(empty),1242,80,http,outbound,0,1
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.5.12,10.32.0.202,(empty),(empty),1215,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.19.144,10.32.0.205,(empty),(empty),1285,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.19.245,10.32.1.204,(empty),(empty),1286,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Teardown,ASA-6-302014,TCP,172.23.5.226,10.32.0.205,(empty),(empty),1212,80,http,outbound,0,1
05/Apr/2012 18:22:30,Info,Teardown,ASA-6-302014,TCP,172.23.24.151,10.32.0.201,(empty),(empty),1232,80,http,outbound,0,1
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.36.64,10.32.1.204,(empty),(empty),1208,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Teardown,ASA-6-302014,TCP,172.23.20.224,10.32.1.206,(empty),(empty),1214,80,http,outbound,0,1
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.27.54,10.32.0.205,(empty),(empty),1276,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Teardown,ASA-6-302014,TCP,172.23.27.229,10.32.1.202,(empty),(empty),1270,80,http,outbound,0,1
05/Apr/2012 18:22:30,Info,Teardown,ASA-6-302014,TCP,172.23.42.99,10.32.0.209,(empty),(empty),1227,80,http,outbound,0,1
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.17.195,10.32.1.206,(empty),(empty),1245,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Teardown,ASA-6-302014,TCP,172.23.27.228,10.32.1.201,(empty),(empty),1271,80,http,outbound,0,1
05/Apr/2012 18:22:30,Info,Teardown,ASA-6-302014,TCP,172.23.27.226,10.32.0.209,(empty),(empty),1269,80,http,outbound,0,1
05/Apr/2012 18:22:30,Info,Teardown,ASA-6-302014,TCP,172.23.27.51,10.32.0.204,(empty),(empty),1268,80,http,outbound,0,1
05/Apr/2012 18:22:30,Info,Teardown,ASA-6-302014,TCP,172.23.27.107,10.32.1.201,(empty),(empty),1272,80,http,outbound,0,1
05/Apr/2012 18:22:30,Info,Teardown,ASA-6-302014,TCP,172.23.42.98,10.32.1.204,(empty),(empty),1228,80,http,outbound,0,1
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.43.157,10.32.1.204,(empty),(empty),1214,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Teardown,ASA-6-302014,TCP,172.23.36.164,10.32.0.209,(empty),(empty),1204,80,http,outbound,0,1
05/Apr/2012 18:22:30,Info,Teardown,ASA-6-302014,TCP,172.23.36.160,10.32.1.203,(empty),(empty),1205,80,http,outbound,0,1
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.20.222,10.32.0.209,(empty),(empty),1217,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.7.18,10.32.1.206,(empty),(empty),1214,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.42.66,10.32.0.201,(empty),(empty),1231,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.29.116,10.32.0.204,(empty),(empty),1162,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.33.170,10.32.0.204,(empty),(empty),1239,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.33.79,10.32.0.201,(empty),(empty),1240,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Teardown,ASA-6-302014,TCP,172.23.20.142,10.32.0.204,(empty),(empty),1215,80,http,outbound,0,1
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.20.147,10.32.0.206,(empty),(empty),1218,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.5.229,10.32.0.202,(empty),(empty),1216,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Teardown,ASA-6-302014,TCP,172.23.27.104,10.32.1.201,(empty),(empty),1273,80,http,outbound,0,1
05/Apr/2012 18:22:30,Info,Teardown,ASA-6-302014,TCP,172.23.5.146,10.32.0.206,(empty),(empty),1213,80,http,outbound,0,1
05/Apr/2012 18:22:30,Info,Teardown,ASA-6-302014,TCP,172.23.17.102,10.32.1.206,(empty),(empty),1243,80,http,outbound,0,1
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.27.102,10.32.0.201,(empty),(empty),1277,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Teardown,ASA-6-302014,TCP,172.23.27.103,10.32.0.204,(empty),(empty),1274,80,http,outbound,0,1
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.17.216,10.32.1.203,(empty),(empty),1246,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.35.37,10.32.1.206,(empty),(empty),1205,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.43.255,10.32.1.203,(empty),(empty),1215,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.0.26,10.32.0.201,(empty),(empty),1204,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Teardown,ASA-6-302014,TCP,172.23.20.147,10.32.0.206,(empty),(empty),1218,80,http,outbound,0,1
05/Apr/2012 18:22:30,Info,Teardown,ASA-6-302014,TCP,172.23.27.52,10.32.1.201,(empty),(empty),1275,80,http,outbound,0,1
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.39.176,10.32.0.201,(empty),(empty),1238,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.27.225,10.32.1.202,(empty),(empty),1278,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.24.38,10.32.1.202,(empty),(empty),1233,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.24.36,10.32.1.203,(empty),(empty),1234,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.24.31,10.32.0.206,(empty),(empty),1235,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.24.37,10.32.1.203,(empty),(empty),1236,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.7.88,10.32.1.202,(empty),(empty),1215,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Teardown,ASA-6-302014,TCP,172.23.24.87,10.32.1.206,(empty),(empty),1230,80,http,outbound,0,1
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.36.84,10.32.1.202,(empty),(empty),1209,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.25.177,10.32.0.205,(empty),(empty),1163,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.12.172,10.32.0.202,(empty),(empty),1186,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Teardown,ASA-6-302014,TCP,172.23.35.30,10.32.1.203,(empty),(empty),1199,80,http,outbound,0,1
05/Apr/2012 18:22:30,Info,Built,ASA-6-302013,TCP,172.23.17.105,10.32.0.205,(empty),(empty),1247,80,http,outbound,1,0
05/Apr/2012 18:22:30,Info,Teardown,ASA-6-302014,TCP,172.23.35.38,10.32.1.204,(empty),(empty),1200,80,http,outbound,0,1
